prompt,ground_truth,generated_hint,bleu_1,bleu_2,bleu_3,bleu_4
"Q: This is a customerapp app. On its ActivityPickLocalityNew_ page, it has an input component. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'ic searchicon'. The text on this component is '%'. 
The purpose of this input component may be 'search edittext'. What is the hint text of this input component?",Enter a location,Enter a location,0.6666666666666670,0.6666666666666670,0.6666666666666670,0.3333333333333330
"Q: This is a customerapp app. On its ActivityPickLocalityNew_ page, it has an input component. The text on this component is 'Mumbai, Maharashtra, India'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'ic searchicon'. The text on this component is '%'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'ic delete'. The text on this component is 'p'. 
The purpose of this input component may be 'search edittext'. What is the hint text of this input component?",Enter a location,Enter a location,0.6666666666666670,0.6666666666666670,0.6666666666666670,0.3333333333333330
"Q: This is a customerapp app. On its ActivityPickLocalityNew_ page, it has an input component. The text on this component is 'San Fransisco, Palolem, Canacona, Goa, India'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'ic searchicon'. The text on this component is '%'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'ic delete'. The text on this component is 'p'. 
The purpose of this input component may be 'search edittext'. What is the hint text of this input component?",Enter a location,Enter a location,0.6666666666666670,0.6666666666666670,0.6666666666666670,0.3333333333333330
"Q: This is a customerapp app. On its ActivityMerchantStoreSearch page, it has an input component. The text on this component is 'carrot'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'logo'. The text on this component is 'carrot'. 
The purpose of this input component may be 'edit text search'. What is the hint text of this input component?",Search within Sabzi 2 Home - Neb Sarai,Search for products,0.06295853427918730,0.841042499311949,0.841042499311949,0.3333333333333330
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'https://www.mavenlink.com/?utm_source=google&utm_term=&utm_campaign=retargeting-us&utm_content=7-day---insights---text&utm_match=&utm_medium=cpc'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'https://www.fltplan.com/AwNewUser.exe?a=1'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'https://www.fltplan.com/login.htm'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a search app. On its RegisterPage page, it has an input component. The text on this component is 'Jon Brown'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'register submit'. The text on this component is 'Submit'. 
The purpose of this input component may be 'register name'. What is the hint text of this input component?",Enter Your Name,Enter your name,0.3333333333333330,0.22507385850726,0.22507385850726,0.22507385850726
"Q: This is a search app. On its RegisterPage page, it has an input component. The purpose of this input component may be 'register mobile'. What is the hint text of this input component?",Enter Your number,Enter mobile number,0.6666666666666670,0.22507385850726,0.22507385850726,0.22507385850726
"Q: This is a search app. On its RegisterPage page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'register submit'. The text on this component is 'Submit'. 
The purpose of this input component may be 'register name'. What is the hint text of this input component?",Enter Your Name,Enter your name,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.3333333333333330
"Q: This is a android app. On its SignUpActivity page, it has an input component. The text on this component is 'Crowd3116'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'password info'. The text on this component is 'Password must be at least 6 characters'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'button sign up submit'. The text on this component is 'Sign Up'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'input field'. The text on this component is 'appcrawler6@gmail.com'. The hint text of this component is 'Email'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'input field'. The text on this component is '94101'. The hint text of this component is 'Zip Code'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'error field'. The text on this component is 'You must have a valid 5 digit U.S. zip code.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'input field'. The text on this component is '1989'. The hint text of this component is 'Birth Year'. 
The purpose of this input component may be 'input field'. What is the hint text of this input component?",Password,Enter Password,0.7879441171442,0.518558927632837,0.518558927632837,0.22507385850726
"Q: This is a android app. On its SignUpActivity page, it has an input component. The text on this component is 'appcrawler6@gmail.com'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'password info'. The text on this component is 'Password must be at least 6 characters'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'button sign up submit'. The text on this component is 'Sign Up'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'input field'. The text on this component is 'Crowd3116'. The hint text of this component is 'Password'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'input field'. The text on this component is '94101'. The hint text of this component is 'Zip Code'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'error field'. The text on this component is 'You must have a valid 5 digit U.S. zip code.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'input field'. The text on this component is '1989'. The hint text of this component is 'Birth Year'. 
The purpose of this input component may be 'input field'. What is the hint text of this input component?",Email,Email Address,0.92507385850726,0.841042499311949,0.841042499311949,0.841042499311949
"Q: This is a android app. On its SignUpActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'password info'. The text on this component is 'Password must be at least 6 characters'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'button sign up submit'. The text on this component is 'Sign Up'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'input field'. The text on this component is 'appcrawler6@gmail.com'. The hint text of this component is 'Email'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'input field'. The hint text of this component is 'Zip Code'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'input field'. The hint text of this component is 'Birth Year'. 
The purpose of this input component may be 'input field'. What is the hint text of this input component?",Password,Password,1.0,1.0,0.841042499311949,0.841042499311949
"Q: This is a android app. On its SignUpActivity page, it has an input component. The text on this component is 'appcrawler6@gmail.com'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'password info'. The text on this component is 'Password must be at least 6 characters'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'button sign up submit'. The text on this component is 'Sign Up'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'input field'. The hint text of this component is 'Password'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'input field'. The hint text of this component is 'Zip Code'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'input field'. The hint text of this component is 'Birth Year'. 
The purpose of this input component may be 'input field'. What is the hint text of this input component?",Email,Email Address,0.841042499311949,0.841042499311949,0.841042499311949,0.841042499311949
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'https://bgmonitor.uservoice.com/'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'newtab'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'bookmarks'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a buyer app. On its UserAccountActivity page, it has an input component. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'passwordShowImageView'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'userEmailTextView'. The hint text of this component is 'Email'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'logInButton'. The text on this component is 'Log In'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'privacyTextView'. The text on this component is 'By logging in you agree that we may use the contact information you previously provided to contact you by email, telephone or postal mail in connection with our services, including for marketing purposes, in accordance with our Privacy Statement. You can change your communication preferences in your Profile.'. 
The purpose of this input component may be 'userPasswordTextView'. What is the hint text of this input component?",Password,Password,1.0,1.0,0.841042499311949,0.841042499311949
"Q: This is a buyer app. On its UserAccountActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'logInButton'. The text on this component is 'Log In'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'privacyTextView'. The text on this component is 'By logging in you agree that we may use the contact information you previously provided to contact you by email, telephone or postal mail in connection with our services, including for marketing purposes, in accordance with our Privacy Statement. You can change your communication preferences in your Profile.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'userPasswordTextView'. The hint text of this component is 'Password'. 
The purpose of this input component may be 'userEmailTextView'. What is the hint text of this input component?",Email,Email Address,0.5,0.518558927632837,0.518558927632837,0.22507385850726
"Q: This is a buyer app. On its UserAccountActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'emailEditText'. The hint text of this component is 'Email'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'phoneEditText'. The hint text of this component is 'Business Phone (optional)'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'createAccountButton'. The text on this component is 'Sign Up'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'termsOfUseAndPrivacyInfoTextView'. The text on this component is 'By clicking Sign Up you agree to Auction.com's Terms of Use and Privacy Statement.'. 
The purpose of this input component may be 'passwordEditText'. What is the hint text of this input component?",Password,Password,1.0,1.0,0.841042499311949,0.841042499311949
"Q: This is a buyer app. On its UserAccountActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'passwordEditText'. The hint text of this component is 'Password'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'phoneEditText'. The hint text of this component is 'Business Phone (optional)'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'createAccountButton'. The text on this component is 'Sign Up'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'termsOfUseAndPrivacyInfoTextView'. The text on this component is 'By clicking Sign Up you agree to Auction.com's Terms of Use and Privacy Statement.'. 
The purpose of this input component may be 'emailEditText'. What is the hint text of this input component?",Email,Email,1.0,1.0,0.841042499311949,0.841042499311949
"Q: This is a spendingtracker app. On its CategoryPickerActivity page, it has an input component. The purpose of this input component may be 'abs  search src text'. What is the hint text of this input component?",Search or add a category,Enter a category,0.7870683678639,0.7870683678639,0.7870683678639,0.22507385850726
"Q: This is a androidapp app. On its MainActivity page, it has an input component. The purpose of this input component may be 'search input'. What is the hint text of this input component?","Search title, actor or director",Search and Discover,0.71139039677531,0.7870683678639,0.7870683678639,0.22507385850726
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'm.top10bestdatingsites.com/5great?utm_source=google&kw=dating&c=140232928684&t=content&p=mobileapp%3A%3A2-american.chatmeetfriends&m=&adpos=none&dev=m&devmod=android%2Bgeneric&mobval=1&network=d&campaignid=328845307&adgroupid=42099781908&targetid=kwd-10909171&interest=&physical=9022185&feedid=&a=D007&ts=dispus&topic=&gclid=CN-DtaGeltICFQmqaQodKPsHNA'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a ad app. On its MainActivity page, it has an input component. The text on this component is '120'. The purpose of this input component may be 'weightEditText'. What is the hint text of this input component?",Enter in lb,Enter weight,0.3032653298563170,0.34957551530974,0.34957551530974,0.22507385850726
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'clipcliphair.com/home.php?gclid=CMvqhJ2OtdMCFd61wAod2SQJKw'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a Eng2TelDict app. On its Eng2TelDictActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'text1'. The text on this component is 'To Lose'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'text1'. The text on this component is 'Orthographical'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'text1'. The text on this component is 'To Wrangle'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'text1'. The text on this component is 'To Flatten'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'text1'. The text on this component is 'Polite'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'text1'. The text on this component is 'Enfeeblement'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'text1'. The text on this component is 'Adopt'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'text1'. The text on this component is 'Rhapsody'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'text1'. The text on this component is 'Magic realism'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'text1'. The text on this component is 'Girl'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'text1'. The text on this component is 'Wolfdog'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'text1'. The text on this component is 'Articular system'. 
There is a component on the same vertical line as this input component. 
There is a component on the same vertical line as this input component. 
The purpose of this input component may be 'editText1'. What is the hint text of this input component?",Type here to search.,Search,0.3032653298563170,0.34957551530974,0.34957551530974,0.22507385850726
"Q: This is a android app. On its SignUpActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'email'. The text on this component is 'appcrawler6@gmail.com'. The hint text of this component is 'Email'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'full name'. The text on this component is 'App Crawler'. The hint text of this component is 'Full Name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'birthday'. The hint text of this component is 'Birthday'. 
The purpose of this input component may be 'password'. What is the hint text of this input component?",Password (min. 6 characters),Password,0.7870683678639,0.7870683678639,0.7870683678639,0.7870683678639
"Q: This is a android app. On its SignUpActivity page, it has an input component. The text on this component is 'appcrawler6@gmail.com'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'full name'. The text on this component is 'App Crawler'. The hint text of this component is 'Full Name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'password'. The hint text of this component is 'Password (min. 6 characters)'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'birthday'. The hint text of this component is 'Birthday'. 
The purpose of this input component may be 'email'. What is the hint text of this input component?",Email,Email,1.0,1.0,0.841042499311949,0.841042499311949
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'https://www.promotionsandsweeps.com/default.aspx?Flow=A8152254-23ED-8E07-6275-BA24A4108BD6892C355F&firstname=&lastname=&email=&address=&city=Urbana&state=IL&zippost=61801&gender=&phone=&dobday=&dobmonth=&dobyear=&affsecid=&EntranceVID=h4e%7Csmq28eGbKV180DHqeg2&subaff=Android-62d03789-d61e-43ea-a663-bc10349af5e6_200344_49425_iphone7&&reward=iphone7&o=207206'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'www.electronicproductzone.com/?Flow=6b51d955-0748-462e-9eb5-0ccdd7eceb37&isPrePop=true&reward=iphone7&o=207206&subaff1=Android-62d03789-d61e-43ea-a663-bc10349af5e6&subaff2=200344&subaff3=49425&subaff4=iphone7&DVID='. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a sundayticket app. On its AccountActivityPhones page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'email input'. The hint text of this component is 'Email or AT&T Access ID'. 
The purpose of this input component may be 'password input'. What is the hint text of this input component?",Password,Password,1.0,1.0,0.72507385850726,0.72507385850726
"Q: This is a sundayticket app. On its AccountActivityPhones page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'password input'. The hint text of this component is 'Password'. 
The purpose of this input component may be 'email input'. What is the hint text of this input component?",Email or AT&T Access ID,Email,0.83156388887342,0.83156388887342,0.72507385850726,0.72507385850726
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'https://www.amazon.com/Garmin-ecoRoute-Vehicle-Diagnostics-Communicator/dp/B00313JWSO?referrer=com.garmin.android.apps.mech'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'www.ringo.co/terms.html'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a ringo app. On its SignupEnterPhoneActivity page, it has an input component. The text on this component is 'appcrawler6@gmail.com'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'next button'. The text on this component is 'Next'. 
The purpose of this input component may be 'email'. What is the hint text of this input component?",Enter your email address,Enter your email address,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'https://tickets.hersheypa.com/WebStore/shop/ViewItems.aspx?CG=HPTKTS&C=HP&utm_source=Mobile%20App&utm_medium=Buy%20Mobile%20Tickets%20In%20Navigation&utm_campaign=Hersheypark%20Mobile%20App'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a android app. On its SingleActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'user login signup email info label'. The text on this component is 'Email Address'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'user login signup email'. The hint text of this component is 'Your Email Address'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'user login signup email error label'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'user login signup password info label'. The text on this component is 'Password'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'user login signup password error label'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'social login option label'. The text on this component is 'or'. 
The purpose of this input component may be 'user login signup password'. What is the hint text of this input component?",Your Password,Password,0.92507385850726,0.92507385850726,0.72507385850726,0.72507385850726
"Q: This is a android app. On its SingleActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'user login signup email info label'. The text on this component is 'Email Address'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'user login signup email error label'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'user login signup password info label'. The text on this component is 'Password'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'user login signup password'. The hint text of this component is 'Your Password'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'user login signup password error label'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'social login option label'. The text on this component is 'or'. 
The purpose of this input component may be 'user login signup email'. What is the hint text of this input component?",Your Email Address,Email Address,0.92507385850726,0.92507385850726,0.72507385850726,0.72507385850726
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'www.insplisity.com/apps/privacypolicy/generalprivacypolicy.html'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'clear'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a vent app. On its ActSignIn page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'username'. The hint text of this component is 'Username'. 
The purpose of this input component may be 'password'. What is the hint text of this input component?",Password,Password,1.0,1.0,0.518558927632837,0.518558927632837
"Q: This is a vent app. On its ActRegister page, it has an input component. The text on this component is 'appcrawler6@gmail.com'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'username'. The text on this component is 'Grace Chan'. The hint text of this component is 'Username'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'password'. The text on this component is 'Crowd3116'. The hint text of this component is 'Password'. 
The purpose of this input component may be 'email'. What is the hint text of this input component?",Email (not displayed publicly),Email,0.049787068367863900,0.518558927632837,0.518558927632837,0.518558927632837
"Q: This is a vent app. On its ActRegister page, it has an input component. The text on this component is 'Crowd3116'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'username'. The text on this component is 'Grace Chan'. The hint text of this component is 'Username'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'email'. The text on this component is 'appcrawler6@gmail.com'. The hint text of this component is 'Email (not displayed publicly)'. 
The purpose of this input component may be 'password'. What is the hint text of this input component?",Password,Password,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'https://docs.microsoft.com/en-us/intune-user-help/turn-off-microsoft-usage-data-collection-android'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a ghostery app. On its HistoryActivity page, it has an input component. The purpose of this input component may be 'historySearchBar'. What is the hint text of this input component?",Search history…,Search history…,1.0,1.0,1.0,1.0
"Q: This is a ghostery app. On its BrowserActivity page, it has an input component. The text on this component is 'file:///android_asset/ghost_mode.html'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'reload button'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'find field'. The hint text of this component is 'Find in page…'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'find count'. 
The purpose of this input component may be 'search field'. What is the hint text of this input component?",Search or enter address…,Search or enter address…,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'forums.freestufftimes.com/forums/hot-deals.6'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a apps app. On its LoginActivity page, it has an input component. The text on this component is 'ynaija'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'login start now btn'. The text on this component is 'START NOW'. 
The purpose of this input component may be 'login username edt'. What is the hint text of this input component?",Enter Instagram Username,Enter username,0.730326532985632,0.730326532985632,0.730326532985632,0.730326532985632
"Q: This is a ffm2 app. On its ActivityLogin page, it has an input component. The text on this component is 'Crowd3116'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'editText1'. The text on this component is 'appcrawler6@gmail.com'. The hint text of this component is 'Email'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'button1'. The text on this component is 'Login'. 
The purpose of this input component may be 'editText2'. What is the hint text of this input component?",Password,Password,1.0,1.0,1.0,1.0
"Q: This is a ffm2 app. On its ActivityLogin page, it has an input component. The text on this component is 'appcrawler6@gmail.com'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'editText2'. The text on this component is 'Crowd3116'. The hint text of this component is 'Password'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'button1'. The text on this component is 'Login'. 
The purpose of this input component may be 'editText1'. What is the hint text of this input component?",Email,Email,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'support.flipaclip.us'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a mobile app. On its tLoginActivityQuickBalance page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'login head textfield email'. The text on this component is 'app'. The hint text of this component is 'Username'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'login head button login'. The text on this component is 'Log In'. 
The purpose of this input component may be 'login head textfield password'. What is the hint text of this input component?",Password,Password,1.0,1.0,0.730326532985632,0.518558927632837
"Q: This is a android app. On its WelcomeActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'button signin with facebook'. The text on this component is 'CONTINUE WITH FACEBOOK'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'button signin with spotify'. The text on this component is 'CONTINUE WITH SPOTIFY'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'first name'. The hint text of this component is 'First name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'last name'. The hint text of this component is 'Last name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'email'. The hint text of this component is 'Email address'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'submit'. The text on this component is 'GET STARTED'. 
The purpose of this input component may be 'password'. What is the hint text of this input component?",Password,Password,1.0,1.0,0.730326532985632,0.518558927632837
